ECG,EMG,HR,RESP,Seconds,footGSR,handGSR,interval in seconds,marker,newtime,stress,time,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF
0.251114286,0.301566667,60.9418,47.31662857,3779.725343,2.200571429,2.8735,0.995142857,9.028,34094.40691,0.142857143,3779.725343,0.971429,0.994059,0.0927486,0.044912,0.030303,0.106591,0.106591,0,0,0,
0.241828571,0.294233333,61.77037143,47.532,3799.314286,2.179114286,2.844866667,1.004428571,9.062,34113.99586,0.142857143,3799.314286,0.971429,1.00362,0.0693817,0.033597,0.030303,0.0599083,0.0599083,0,0,0,
0.271685714,0.284766667,61.05611429,47.45891429,3819.347543,2.146314286,2.817866667,1.004428571,9.081714286,34134.02911,0.142857143,3819.347543,0.971429,1.00362,0.0693817,0.033597,0.030303,0.0597384,0.0597384,0,0,0,
0.256171429,0.299833333,62.51294286,47.23005714,3843.743857,2.102657143,2.7917,1.004428571,11.03314286,34158.42543,0,3843.743857,0.971429,1.00362,0.0693817,0.033597,0.030303,0.059722,0.059722,0,0,0,
0.215857143,0.302733333,59.54185714,47.22194286,3865.052571,2.073885714,2.767433333,1.004428571,12.02285714,34179.73414,0,3865.052571,0.971429,1.00362,0.0693817,0.033597,0.030303,0.0594354,0.0594354,0,0,0,
0.228628571,0.296933333,67.37051429,47.08634286,3885.53,2.047257143,2.746333333,1.004428571,11.01571429,34200.21157,0,3885.53,0.971429,1.00362,0.0693817,0.033597,0.030303,0.0599767,0.0599767,0,0,0,
0.219457143,0.298,61.05608571,46.98165714,3905.800971,2.023485714,2.7265,1.004428571,11.02714286,34220.48254,0,3905.800971,0.971429,1.00362,0.0693817,0.033597,0.030303,0.0598048,0.0598048,0,0,0,
0.236314286,0.303,57.74188571,47.01982857,3927.065457,2.002,2.707666667,1.004428571,13.20028571,34241.74703,0,3927.065457,0.971429,1.00362,0.0693817,0.033597,0.030303,0.0595567,0.0595567,0,0,0,
0.225142857,0.311433333,63.19891429,47.15994286,3948.151229,1.979885714,2.690466667,1.004428571,11.73257143,34262.8328,0,3948.151229,0.971429,1.00362,0.0693817,0.033597,0.030303,0.0593179,0.0593179,0,0,0,
0.2338,0.300766667,62.31337143,46.95411429,3968.320743,1.961228571,2.674266667,1.004428571,11.64714286,34283.00231,0,3968.320743,0.971429,1.00362,0.0693817,0.033597,0.030303,0.0598037,0.0598037,0,0,0,
0.233114286,0.2884,61.51328571,46.64085714,3987.900514,1.944371429,2.658466667,1.004428571,11.598,34302.58209,0,3987.900514,0.971429,1.00362,0.0693817,0.033597,0.030303,0.059671,0.059671,0,0,0,
0.233657143,0.303033333,63.77042857,46.73908571,4007.411943,1.928628571,2.6443,1.004428571,11.594,34322.09351,0,4007.411943,0.971429,1.00362,0.0693817,0.033597,0.030303,0.059735,0.059735,0,0,0,
0.260542857,0.2958,60.57045714,46.86034286,4027.327143,1.9126,2.6307,1.004428571,11.57971429,34342.00871,0,4027.327143,0.971429,1.00362,0.0693817,0.033597,0.030303,0.059868,0.059868,0,0,0,
0.233571429,0.291733333,64.4562,46.98514286,4047.590771,1.899314286,2.6169,1.006257143,11.53885714,34362.27234,0,4047.590771,0.971429,1.0055,0.0655421,0.035396,0.0606061,0.0518692,0.0518692,0,0,0,
0.248771429,0.2906,62.91328571,47.01982857,4067.450629,1.885771429,2.602733333,1.013571429,11.52285714,34382.1322,0,4067.450629,0.971429,1.01303,0.0463743,0.022456,0.030303,0.026707,0.026707,0,0,0,
0.2306,0.291033333,61.14188571,47.01662857,4087.683,1.873314286,2.588866667,1.013571429,11.49371429,34402.36457,0,4087.683,0.971429,1.01303,0.0463743,0.022456,0.030303,0.026674,0.026674,0,0,0,
0.2274,0.311466667,59.82771429,46.94645714,4108.447886,1.861228571,2.575066667,1.013571429,11.82571429,34423.12946,0,4108.447886,0.971429,1.01303,0.0463743,0.022456,0.030303,0.0266071,0.0266071,0,0,0,
0.269771429,0.304633333,61.91337143,46.94188571,4129.039657,1.848057143,2.561833333,1.013571429,11.74542857,34443.72123,0,4129.039657,0.971429,1.01303,0.0463743,0.022456,0.030303,0.0267354,0.0267354,0,0,0,
0.248628571,0.301533333,57.14191429,46.76685714,4149.611057,1.835771429,2.548733333,1.013571429,11.70971429,34464.29263,0,4149.611057,0.971429,1.01303,0.0463743,0.022456,0.030303,0.0266856,0.0266856,0,0,0,
0.2238,0.2968,59.05614286,46.73605714,4170.011057,1.824542857,2.536166667,1.013571429,11.69,34484.69263,0,4170.011057,0.971429,1.01303,0.0463743,0.022456,0.030303,0.026672,0.026672,0,0,0,
0.231428571,0.303766667,58.4276,46.71291429,4191.056229,1.8136,2.523966667,1.0026,11.67485714,34505.7378,0,4191.056229,0.971429,1.00174,0.0481911,0.0158793,0.0606061,0.0239891,0.0239891,0,0,0,
0.188333333,0.310882353,75.35815385,45.72205128,4278.703077,2.186179487,2.568,0.898282051,12.69846154,35043.76962,0,4278.703077,0.974359,0.894763,0.0984909,0.0395881,0.162162,0.0509599,0.0509599,0,0,0,
-0.102108696,0.373608696,87.17391304,40.68865217,2645.730696,2.728521739,2.894282609,0.683130435,11.12609756,35272.7232,0,2645.730696,0.978261,0.678244,0.0624508,0.0322279,0.181818,0.00243267,0.00243267,0,0,0,
0.204731707,0.681414634,75.7804878,41.59365854,20.60263415,2.448609756,3.684195122,0.747341463,9.814166667,34769.01434,0,20.60263415,0.97561,0.748275,0.0456604,0.023059,0.0512821,0.0230119,0.0230119,0,0,0,
0.177,0.468268293,74.65853659,41.12487805,40.97873171,2.369219512,3.615634146,0.761439024,9.916111111,34789.39044,0,40.97873171,0.97561,0.761125,0.0466917,0.0327622,0.0512821,0.0281269,0.0281269,0,0,0,
0.144410256,2.544487179,78.8974359,43.01923077,60.12076923,2.395025641,3.772461538,0.800794872,9.969411765,34561.03667,0,60.12076923,0.974359,0.8015,0.0666409,0.033636,0.0540541,0.0524764,0.0524764,0,0,0,
0.148871795,1.122897436,86.46153846,40.84892308,74.80061538,2.416128205,3.725153846,0.814128205,9.775588235,34575.71651,0,74.80061538,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0624183,0.0624183,0,0,0,
0.197102564,0.522871795,72.71794872,40.52502564,91.73364103,2.371538462,3.711897436,0.814128205,9.823235294,34592.64954,0,91.73364103,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0599421,0.0599421,0,0,0,
0.199025641,0.50574359,70.56410256,40.62179487,112.2961026,2.327692308,3.658820513,0.814128205,9.851764706,34613.212,0,112.2961026,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0596368,0.0596368,0,0,0,
0.176692308,0.505641026,72.48717949,40.72071795,132.360641,2.370564103,3.933923077,0.814128205,9.892352941,34633.27654,0,132.360641,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0602429,0.0602429,0,0,0,
0.152641026,0.488461538,76.1025641,40.98046154,152.8535641,2.294025641,3.865025641,0.814128205,9.917941176,34653.76946,0,152.8535641,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0592801,0.0592801,0,0,0,
0.17125641,0.484076923,73.84615385,41.11717949,172.5772821,2.314820513,4.136871795,0.814128205,9.928235294,34673.49318,0,172.5772821,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0600096,0.0600096,0,0,0,
0.212717949,0.492179487,74.74358974,41.29005128,191.7385897,2.268923077,3.919128205,0.822461538,9.930294118,34692.65449,0,191.7385897,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0265679,0.0265679,0,0,0,
0.194051282,0.486769231,73.28205128,41.33287179,211.5615641,2.235205128,3.794897436,0.833948718,9.937058824,34712.47746,0,211.5615641,0.974359,0.833816,0.0547366,0.033428,0.0540541,0.0335659,0.0335659,0,0,0,
0.217447368,0.483473684,69.89473684,41.32415789,231.4652368,2.204605263,3.692131579,0.872552632,9.943636364,34598.86366,0,231.4652368,0.973684,0.873459,0.0671129,0.0338891,0.0555556,0.057068,0.057068,0,0,0,
0.205578947,0.487078947,69.26315789,41.03684211,251.4584211,2.178315789,3.597078947,0.877605263,9.947272727,34618.85684,0,251.4584211,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0595646,0.0595646,0,0,0,
0.1905,0.491315789,68.68421053,41.21694737,271.7215789,2.151052632,3.480710526,0.877605263,9.942727273,34639.12,0,271.7215789,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0592605,0.0592605,0,0,0,
0.222684211,0.493210526,67.52631579,41.35068421,291.9643421,2.130447368,3.389368421,0.872473684,9.935757576,34659.36276,0,291.9643421,0.973684,0.871649,0.0812784,0.0372395,0.111111,0.087076,0.087076,0,0,0,
0.222567568,0.479459459,66.16216216,40.90724324,311.9651351,2.109351351,3.312027027,0.882189189,9.930625,34538.62892,0,311.9651351,0.972973,0.881611,0.0722002,0.0449727,0.0571429,0.0630472,0.0630472,0,0,0,
0.202194444,0.470555556,65.83333333,40.55338889,331.4553333,2.085861111,3.255777778,0.919527778,9.93,34409.56589,0,331.4553333,0.972222,0.92,0.0903474,0.0456293,0.0588235,0.0963445,0.0963445,0,0,0,
0.2175,0.463444444,65.58333333,40.92855556,350.8816944,2.063055556,3.193861111,0.932166667,9.923548387,34428.99225,0,350.8816944,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.107555,0.107555,0,0,0,
0.203444444,0.465361111,64.30555556,40.67,370.7258056,2.045555556,3.129833333,0.932166667,9.912580645,34448.83636,0,370.7258056,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106632,0.106632,0,0,0,
0.168111111,0.472,65.13888889,40.30533333,390.9426389,2.032305556,3.074638889,0.932166667,9.91,34469.05319,0,390.9426389,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.105688,0.105688,0,0,0,
0.165555556,0.474277778,68.86111111,40.4465,410.4049444,2.023333333,3.029305556,0.92675,9.903548387,34488.5155,0,410.4049444,0.972222,0.925571,0.0911509,0.0469712,0.0882353,0.10234,0.10234,0,0,0,
0.182526316,0.484921053,67.10526316,40.57852632,430.4464737,2.008921053,2.945605263,0.889578947,9.900909091,34797.84489,0,430.4464737,0.973684,0.887459,0.0750295,0.0372395,0.111111,0.0698802,0.0698802,0,0,0,
0.201631579,0.473052632,66.18421053,40.53978947,451.2088421,1.990710526,2.904684211,0.877605263,9.9,34818.60726,0,451.2088421,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0594988,0.0594988,0,0,0,
0.159513514,0.473810811,66.54054054,40.33162162,471.6147297,1.970675676,2.881432432,0.89272973,9.8978125,34698.27851,0,471.6147297,0.972973,0.892444,0.0793291,0.0449727,0.0571429,0.0725165,0.0725165,0,0,0,
0.171472222,0.461194444,66.75,40.05483333,490.6505833,1.951611111,2.865138889,0.930361111,9.887419355,34568.76114,0,490.6505833,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106888,0.106888,0,0,0,
0.164055556,0.47075,65.11111111,40.07533333,509.8208056,1.93725,2.856166667,0.932166667,9.880645161,34587.93136,0,509.8208056,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106656,0.106656,0,0,0,
0.211555556,0.489638889,65.22222222,39.95633333,529.3064722,1.922972222,2.830555556,0.932166667,9.88,34607.41703,0,529.3064722,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106834,0.106834,0,0,0,
0.183833333,0.496833333,66.25,39.97594444,548.9157778,1.90975,2.806194444,0.932166667,9.88,34627.02633,0,548.9157778,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106657,0.106657,0,0,0,
0.180583333,0.480472222,63.63888889,39.92894444,568.8261667,1.89775,2.784666667,0.932166667,9.88,34646.93672,0,568.8261667,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.105991,0.105991,0,0,0,
0.162555556,0.468583333,64.72222222,39.91261111,588.5536944,1.892944444,2.7625,0.932166667,9.876774194,34666.66425,0,588.5536944,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.10667,0.10667,0,0,0,
0.195694444,0.477944444,64.75,40.02316667,608.2311389,1.893861111,2.741361111,0.932166667,9.866451613,34686.34169,0,608.2311389,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106511,0.106511,0,0,0,
0.197555556,0.500388889,63.25,40.19411111,628.1774722,1.885333333,2.722805556,0.932166667,9.861935484,34706.28803,0,628.1774722,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.107034,0.107034,0,0,0,
0.193888889,0.512861111,60.94444444,40.51122222,649.0035556,1.882888889,2.709027778,0.932166667,9.866451613,34727.11411,0,649.0035556,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.105584,0.105584,0,0,0,
0.196611111,0.516305556,63.77777778,40.75438889,669.6110556,1.869583333,2.693611111,0.930361111,9.869677419,34747.72161,0,669.6110556,0.972222,0.929286,0.0914889,0.034926,0.0588235,0.105405,0.105405,0,0,0,
0.193210526,0.518,66.94736842,40.71178947,691.0526316,1.857578947,2.656657895,0.893,9.86969697,35058.45105,0,691.0526316,0.973684,0.890973,0.077225,0.0339419,0.0555556,0.0735847,0.0735847,0,0,0,
0.184026316,0.527657895,77.28947368,42.42831579,710.4601842,1.884157895,2.645315789,0.874236842,9.874848485,35077.85861,0,710.4601842,0.973684,0.873459,0.0671129,0.0240006,0.0555556,0.0572933,0.0572933,0,0,0,
0.157769231,0.519128205,77.66666667,38.79035897,728.5128718,1.944461538,2.633923077,0.835589744,9.880294118,35229.42877,0,728.5128718,0.974359,0.833816,0.0547366,0.023674,0.0540541,0.0356803,0.0356803,0,0,0,
0.179461538,0.503076923,69,38.30769231,748.4863077,1.956769231,2.624307692,0.837230769,9.885882353,35249.40221,0,748.4863077,0.974359,0.837184,0.0569361,0.033428,0.0540541,0.03578,0.03578,0,0,0,
0.160342105,0.487763158,69.73684211,38.41721053,768.4889211,1.943684211,2.622815789,0.875921053,9.890909091,35135.88734,0,768.4889211,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0594927,0.0594927,0,0,0,
0.202026316,0.500921053,67.65789474,38.68584211,788.7402368,1.934315789,2.614026316,0.879315789,9.890909091,35156.13866,0,788.7402368,0.973684,0.878676,0.0684304,0.0443437,0.0555556,0.0608859,0.0608859,0,0,0,
0.195777778,0.489583333,65.27777778,37.99238889,807.3853333,1.917222222,2.622916667,0.914111111,9.889677419,34885.49589,0,807.3853333,0.972222,0.914429,0.0945482,0.0469712,0.0882353,0.104061,0.104061,0,0,0,
0.182388889,0.495777778,64.61111111,37.76088889,826.8817222,1.993333333,3.24925,0.923138889,9.883225806,34904.99228,0,826.8817222,0.972222,0.921857,0.114677,0.055394,0.0294118,0.166978,0.166978,0,0,0,
0.162805556,0.488583333,65.16666667,38.16488889,846.8709722,2.133083333,5.011722222,0.923138889,9.866129032,34924.98153,0.027777778,846.8709722,0.972222,0.921857,0.114677,0.055394,0.0294118,0.165441,0.165441,0,0,0,
0.112805556,0.475944444,74.13888889,38.17061111,865.9892778,2.154472222,5.084277778,0.91425,9.847096774,34944.09983,0.138888889,865.9892778,0.972222,0.912714,0.137399,0.06637,0.0294118,0.239015,0.239015,0,0,0,
0.152527778,0.479527778,71.80555556,38.00633333,884.5735278,2.179166667,4.651305556,0.91425,9.835483871,34962.68408,0.138888889,884.5735278,0.972222,0.912714,0.137399,0.06637,0.0294118,0.239244,0.239244,0,0,0,
0.349638889,0.491305556,100.0555556,38.05605556,903.3978333,2.41925,5.814888889,0.91425,9.827096774,34981.50839,0.138888889,903.3978333,0.972222,0.912714,0.137399,0.06637,0.0294118,0.239053,0.239053,0,0,0,
0.162756757,0.498243243,64.67567568,38.03156757,924.075027,2.489648649,5.269351351,0.891108108,9.805625,35150.73881,0.135135135,924.075027,0.972973,0.888972,0.12908,0.0555258,0.0571429,0.209743,0.209743,0,0,0,
0.138921053,0.493210526,71.68421053,37.99736842,945.1408947,2.370552632,5.602789474,0.850526316,9.786666667,35312.53932,0.131578947,945.1408947,0.973684,0.849108,0.109992,0.0443032,0.0555556,0.15382,0.15382,0,0,0,
0.124589744,1.82874359,100.0769231,41.10928205,964.7857436,2.295871795,4.764846154,0.820692308,10.72558824,35465.70164,0.128205128,964.7857436,0.974359,0.818526,0.0706226,0.0335841,0.0540541,0.0634362,0.0634362,0,0,0,
0.097375,6.572975,90.275,42.96315,980.491925,2.363,4.671475,0.790375,10.752,35608.24943,0.125,980.491925,0.975,0.789128,0.0637748,0.023433,0.0526316,0.0499748,0.0499748,0,0,0,
0.05125,5.647275,96,37.3523,994.1984,2.37605,4.852475,0.7855,10.59371429,35621.9559,0.125,994.1984,0.975,0.785795,0.0627452,0.0331904,0.0526316,0.0445782,0.0445782,0,0,0,
0.072461538,2.162923077,77.64102564,35.28871795,1005.723692,2.852435897,6.699692308,0.814128205,10.63588235,35506.63959,0.128205128,1005.723692,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0610746,0.0610746,0,0,0,
-0.020230769,1.284307692,82.35897436,35.82517949,1015.533513,3.525692308,8.628461538,0.814128205,10.65323529,35516.44941,0.128205128,1015.533513,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0634472,0.0634472,0,0,0,
0.051794872,0.851974359,74.71794872,35.30246154,1026.302821,4.428179487,9.340128205,0.814128205,10.57764706,35527.21872,0.487179487,1026.302821,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0588902,0.0588902,0,0,0,
0.063153846,0.878769231,72.20512821,33.63225641,1036.029846,4.440230769,9.347666667,0.814128205,10.27176471,35536.94574,0.307692308,1036.029846,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0621909,0.0621909,0,0,0,
0.066948718,0.926589744,72.58974359,35.70348718,1046.524462,4.311589744,9.075615385,0.819128205,10.15676471,35547.44036,0.076923077,1046.524462,0.974359,0.818605,0.0543734,0.033636,0.0540541,0.0387815,0.0387815,0,0,0,
-0.003461538,1.036051282,79.02564103,33.11892308,1056.55259,4.859410256,9.860179487,0.822461538,10.14264706,35557.46849,0.564102564,1056.55259,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0266688,0.0266688,0,0,0,
-0.012076923,1.821538462,78.53846154,32.27789744,1065.098359,5.194358974,9.917128205,0.822461538,10.18058824,35566.01426,0.974358974,1065.098359,0.974359,0.822026,0.0441915,0.0212075,0.027027,inf,inf,0,0,0,
0.047769231,1.902282051,80.02564103,34.83738462,1074.527667,5.513641026,10.44325641,0.822461538,10.11088235,35575.44356,0.974358974,1074.527667,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0269947,0.0269947,0,0,0,
0.062871795,1.812487179,81.05128205,36.85066667,1085.647718,5.761717949,10.40838462,0.820794872,10.13911765,35586.56362,1,1085.647718,0.974359,0.820316,0.049575,0.0237475,0.0540541,0.0340691,0.0340691,0,0,0,
0.100948718,1.199128205,75.46153846,35.17364103,1101.411128,5.386692308,9.252538462,0.814128205,10.20705882,35602.32703,1,1101.411128,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0587353,0.0587353,0,0,0,
0.025,1.549846154,73.41025641,35.17071795,1114.941256,5.984102564,10.47661538,0.814128205,10.41911765,35615.85715,1,1114.941256,0.974359,0.813474,0.0664586,0.0318934,0.027027,inf,inf,0,0,0,
0.105564103,1.153974359,74.17948718,37.16230769,1125.556667,6.242512821,10.31430769,0.814128205,10.57147059,35626.47256,1,1125.556667,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.061388,0.061388,0,0,0,
0.174692308,0.767333333,73.61538462,36.83907692,1142.521128,5.540230769,8.414564103,0.814128205,10.62705882,35643.43703,1,1142.521128,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0604068,0.0604068,0,0,0,
0.17525641,0.571897436,68.92307692,37.71287179,1162.860154,5.253666667,7.660974359,0.814128205,10.62735294,35663.77605,1,1162.860154,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0598853,0.0598853,0,0,0,
0.177179487,0.549692308,74.69230769,37.6965641,1183.953692,5.018153846,7.706358974,0.814128205,10.61411765,35684.86959,1,1183.953692,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0599229,0.0599229,0,0,0,
0.168717949,0.556230769,78.12820513,37.98087179,1204.158846,4.65574359,6.959307692,0.814128205,10.61411765,35705.07474,0.871794872,1204.158846,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0597003,0.0597003,0,0,0,
0.110846154,1.44074359,77.43589744,40.5625641,1222.625333,4.684205128,7.276666667,0.814128205,10.61264706,35723.54123,0.615384615,1222.625333,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0598275,0.0598275,0,0,0,
0.138536585,1.633414634,79.80487805,39.87507317,1240.294244,4.692609756,7.229439024,0.786804878,10.61694444,35988.70595,0.658536585,1240.294244,0.97561,0.7855,0.0619636,0.027417,0.102564,0.0429666,0.0429666,0,0,0,
0.177625,1.540175,81.125,38.5412,1259.2871,4.72045,7.76975,0.7855,10.63285714,35887.0446,0.4,1259.2871,0.975,0.785795,0.055266,0.0297096,0.131579,0.0281937,0.0281937,0,0,0,
0.137384615,1.106205128,73.87179487,39.16958974,1277.952026,4.394051282,6.971384615,0.814128205,10.64323529,35778.86792,0.256410256,1277.952026,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0592991,0.0592991,0,0,0,
0.161153846,2.254230769,76.25641026,39.32548718,1296.276333,4.115512821,6.857435897,0.822461538,10.65529412,35797.19223,0.128205128,1296.276333,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0268262,0.0268262,0,0,0,
0.222435897,2.042717949,76.8974359,38.75866667,1315.859436,3.909717949,6.576410256,0.822461538,10.67647059,35816.77533,0.179487179,1315.859436,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.026386,0.026386,0,0,0,
0.194205128,0.603205128,79.97435897,37.81297436,1335.682385,3.957589744,6.708,0.822461538,10.70205882,35836.59828,0.179487179,1335.682385,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0265999,0.0265999,0,0,0,
0.180871795,0.986692308,73.97435897,37.78271795,1355.020692,3.808615385,7.078846154,0.829025641,10.71970588,35855.93659,0.128205128,1355.020692,0.974359,0.828763,0.0508328,0.033428,0.0540541,0.0300581,0.0300581,0,0,0,
0.197578947,0.485657895,69.23684211,37.98721053,1374.013579,3.732684211,7.148,0.858947368,10.7430303,35741.412,0.131578947,1374.013579,0.973684,0.859486,0.088701,0.0443032,0.0555556,0.0985114,0.0985114,0,0,0,
0.213131579,0.454026316,64.68421053,38.09810526,1394.303921,3.544578947,6.531157895,0.869052632,10.76484848,35761.70234,0.131578947,1394.303921,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106317,0.106317,0,0,0,
0.159184211,0.702631579,72.92105263,37.76526316,1413.222316,3.542184211,6.472394737,0.869052632,10.78363636,35780.62074,0.131578947,1413.222316,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106904,0.106904,0,0,0,
0.197236842,0.756631579,75.05263158,37.11821053,1432.247816,4.109736842,7.418,0.869052632,10.81151515,35799.64624,0.184210526,1432.247816,0.973684,0.868135,0.0894185,0.043,0.0277778,0.105937,0.105937,0,0,0,
0.211842105,0.606947368,79.47368421,37.54110526,1452.999974,3.869184211,6.598973684,0.869052632,10.83333333,35820.39839,0.131578947,1452.999974,0.973684,0.868135,0.0894185,0.043,0.0277778,0.105629,0.105629,0,0,0,
0.207342105,0.625921053,70.26315789,37.67678947,1473.799658,3.782763158,6.250236842,0.869052632,10.85545455,35841.19808,0.131578947,1473.799658,0.973684,0.868135,0.0894185,0.043,0.0277778,0.10633,0.10633,0,0,0,
0.189605263,0.650526316,71.5,37.39547368,1494.023789,3.729473684,6.082736842,0.869052632,10.8869697,35861.42221,0.131578947,1494.023789,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106344,0.106344,0,0,0,
0.203552632,0.661473684,71.10526316,37.26989474,1514.602632,3.697684211,6.123210526,0.869052632,10.91848485,35882.00105,0.131578947,1514.602632,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106184,0.106184,0,0,0,
0.197973684,0.663421053,68.13157895,37.44326316,1535.765763,3.677973684,5.790684211,0.869052632,10.93939394,35903.16418,0.131578947,1535.765763,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106575,0.106575,0,0,0,
0.187236842,0.594421053,69.36842105,37.35289474,1556.472,3.922763158,6.180368421,0.848842105,10.93848485,35923.87042,0.315789474,1556.472,0.973684,0.847378,0.0862011,0.0340474,0.0555556,0.0926282,0.0926282,0,0,0,
0.110333333,0.845384615,72.84615385,39.18323077,1575.503718,5.545051282,8.369307692,0.814128205,10.94617647,36076.41962,0.846153846,1575.503718,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.058936,0.058936,0,0,0,
0.056871795,1.807692308,73.48717949,38.86815385,1590.628641,6.07074359,10.37838462,0.814128205,10.94647059,36091.54454,1,1590.628641,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0585048,0.0585048,0,0,0,
0.146384615,1.750512821,79.07692308,38.34138462,1602.835436,6.092897436,10.53594872,0.814128205,10.95294118,36103.75133,1,1602.835436,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0619618,0.0619618,0,0,0,
0.136820513,1.517333333,73.56410256,38.68712821,1619.79659,6.013461538,9.438487179,0.814128205,10.96382353,36120.71249,1,1619.79659,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0592408,0.0592408,0,0,0,
0.107897436,1.053230769,90.30769231,35.53635897,1637.889231,5.969641026,9.987615385,0.814128205,10.96294118,36138.80513,1,1637.889231,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0603455,0.0603455,0,0,0,
-0.001487179,1.201974359,77.15384615,35.72435897,1655.579821,6.215717949,10.0854359,0.814128205,10.92382353,36156.49572,1,1655.579821,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0579951,0.0579951,0,0,0,
0.129128205,0.936051282,72.92307692,35.90835897,1671.45741,6.132538462,10.23082051,0.814128205,10.91617647,36172.37331,1,1671.45741,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0607747,0.0607747,0,0,0,
0.097461538,1.077051282,69.97435897,36.00194872,1690.292821,5.466384615,8.811564103,0.830538462,10.93205882,36191.20872,1,1690.292821,0.974359,0.830316,0.0782018,0.0437005,0.0540541,0.071678,0.071678,0,0,0,
0.119,0.978789474,71.34210526,35.37478947,1705.101868,5.862157895,10.1895,0.869052632,10.88575758,36072.50029,1,1705.101868,0.973684,0.868135,0.0894185,0.043,0.0277778,0.10832,0.10832,0,0,0,
0.228973684,0.604894737,70.94736842,34.66552632,1724.047579,5.939684211,9.956763158,0.869052632,10.98212121,36091.446,1,1724.047579,0.973684,0.868135,0.0894185,0.043,0.0277778,0.10706,0.10706,0,0,0,
0.192289474,0.609263158,70.23684211,34.061,1744.132447,5.634,9.354447368,0.869052632,11.02242424,36111.53087,1,1744.132447,0.973684,0.868135,0.0894185,0.043,0.0277778,0.105402,0.105402,0,0,0,
0.221736842,0.680973684,80,33.57489474,1763.174895,5.458789474,9.015078947,0.852210526,11.01272727,36130.57332,1,1763.174895,0.973684,0.850838,0.0870994,0.0340474,0.0555556,0.0954189,0.0954189,0,0,0,
0.152102564,0.619820513,74.71794872,36.20758974,1781.649308,5.204512821,8.376205128,0.814128205,11.02676471,36282.56521,1,1781.649308,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0614034,0.0614034,0,0,0,
0.13025641,1.339384615,89.84615385,35.59512821,1798.997538,5.192897436,8.491230769,0.814128205,11.02764706,36299.91344,1,1798.997538,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0566927,0.0566927,0,0,0,
